commodity_name,state,district,market,min_price,max_price,modal_price,date,certifications,storage type,export_potential,production_quantity,quality_grade
Groundnut,Gujarat,Rajkot,Dhoraji,39.05,47.55,47.55,22-05-2019,NON-GMO,Warehouse,Seasonal,23824,Grade A
Groundnut,Gujarat,Jamnagar,Dhrol,42,47.65,44.85,22-05-2019,ORGANIC,Warehouse,Seasonal,23824,Grade A
Groundnut,Gujarat,Jamnagar,Jamnagar,37.5,53.05,45.28,22-05-2019,CERTIFIED,Warehouse,Seasonal,23824,Grade A
Groundnut,Gujarat,Rajkot,Jasdan,35,51,46.25,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Junagarh,Junagadh,42.5,52.2,45,22-05-2019,ORGANIC,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Jamnagar,Kalawad,37.5,53.65,45.57,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Rajkot,Morbi,40,47.5,43.75,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Porbandar,Porbandar,40,47,43.5,22-05-2019,GMO,Warehouse,Seasonal,23824,Grade A
Groundnut,Gujarat,Rajkot,Rajkot,40.5,52,47.75,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Amreli,Rajula,43.25,48.25,45.75,22-05-2019,GMO,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Amreli,Savarkundla,41.5,51.7,46.6,22-05-2019,NON-GMO,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Surat,Valod(Buhari),53.5,57.5,56,22-05-2019,GMO,Warehouse,Emerging Markets,23824,Grade A
Groundnut,Gujarat,Junagarh,Visavadar,38.15,47.55,42.85,22-05-2019,ORGANIC,Warehouse,Seasonal,23824,Grade A
Groundnut,Karnataka,Bagalkot,Bagalakot,20.7,60.41,52.82,22-05-2019,ORGANIC,Warehouse,Seasonal,23824,Grade A
Groundnut,Karnataka,Bangalore,Bangalore,51,52,51.5,22-05-2019,ORGANIC,Warehouse,Seasonal,23824,Grade A
Groundnut+(Split),Gujarat,Junagarh,Junagadh,45,55,52.5,22-05-2019,ORGANIC,Warehouse,Seasonal,12418,Grade B
Groundnut+(Split),Gujarat,Junagarh,Visavadar,52.15,58.35,55.25,22-05-2019,ORGANIC,Warehouse,Emerging Markets,12418,Grade B
Groundnut+pods+(raw),Gujarat,Surat,Surat,25,35,30,22-05-2019,CERTIFIED,Warehouse,Seasonal,22843,Grade C
Guar,Gujarat,Ahmedabad,Ahmedabad,10,35,24,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,88778,Export
Guar,Gujarat,Bharuch,Ankleshwar,17,26,23.75,22-05-2019,GMO,Warehouse,Seasonal,88778,Export
Guar,Gujarat,Surat,Bardoli(Katod),18.5,29,23,22-05-2019,ORGANIC,Warehouse,Seasonal,88778,Export
Guar,Gujarat,Amreli,Damnagar,28,35,32,22-05-2019,NON-GMO,Warehouse,Emerging Markets,88778,Export
Guar,Gujarat,Gandhinagar,Dehgam,40.2,40.75,40.47,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,88778,Export
Guar,Gujarat,Gandhinagar,Dehgam(Rekhiyal),40,40.5,40.25,22-05-2019,ORGANIC,Warehouse,Seasonal,88778,Export
Guar,Gujarat,Ahmedabad,Dholka(Koth),18,20,19,22-05-2019,CERTIFIED,Warehouse,Seasonal,88778,Export
Guar,Gujarat,Junagarh,Talalagir,18,20,19,22-05-2019,NON-GMO,Warehouse,Seasonal,88778,Export
Guar,Gujarat,Surat,Valod(Buhari),17.5,20,18.5,22-05-2019,ORGANIC,Warehouse,Emerging Markets,88778,Export
Guar,Gujarat,Morbi,Vankaner(Sub yard),25,30,27.5,22-05-2019,ORGANIC,Warehouse,Seasonal,88778,Export
Guar,Gujarat,Navsari,Vansda,15,30,23,22-05-2019,GMO,Warehouse,Emerging Markets,88778,Export
Guar,Haryana,Bhiwani,Ch. Dadri,36,39,37.5,22-05-2019,NON-GMO,Warehouse,Seasonal,88778,Export
Guar,Madhya Pradesh,Chhindwara,Chhindwara(F&V),10,12,11,22-05-2019,NON-GMO,Warehouse,Emerging Markets,88778,Export
Guar,Madhya Pradesh,Dhar,Dhamnod,10,17,15,22-05-2019,GMO,Warehouse,Emerging Markets,88778,Export
Guar,Madhya Pradesh,Indore,Indore(F&V),10,20,15,22-05-2019,ORGANIC,Warehouse,Emerging Markets,88778,Export
Guar,Madhya Pradesh,Khandwa,Khandwa(F&V),6,8,7.5,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,88778,Export
Guar,Madhya Pradesh,Dhar,Kukshi,13,15,14,22-05-2019,NON-GMO,Warehouse,Seasonal,88778,Export
Guar,Maharashtra,Aurangabad,Aurangabad,15,25,20,22-05-2019,GMO,Warehouse,Emerging Markets,88778,Export
Guar,Maharashtra,Satara,Karad,20,25,25,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,88778,Export
Guar,Maharashtra,Pune,Khed(Chakan),15,25,20,22-05-2019,ORGANIC,Warehouse,Emerging Markets,88778,Export
Guava,Maharashtra,Mumbai,Fruit Market,30,40,35,22-05-2019,ORGANIC,Cold Storage,High,46223,Premium
Guava,Telangana,Hyderabad,Gaddiannaram,6.67,33.33,13.33,22-05-2019,CERTIFIED,Cold Storage,High,46223,Premium
Guava,Uttar Pradesh,Kanpur,Jhijhank,7,7.5,7.25,22-05-2019,GMO,Cold Storage,High,46223,Premium
Gur(Jaggery),Andhra Pradesh,Visakhapatnam,Anakapally,37,42,39.5,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Assam,Nalbari,Nalbari,30,36,33,22-05-2019,NON-GMO,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Karnataka,Bangalore,Bangalore,42,44,43,22-05-2019,GMO,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Karnataka,Kolar,Bangarpet,31,34,32,22-05-2019,ORGANIC,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Karnataka,Bidar,Basava Kalayana,26,29,28,22-05-2019,CERTIFIED,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Karnataka,Mandya,Mandya,31,36,34,22-05-2019,NON-GMO,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Karnataka,Bagalkot,Mhalingapur,25.4,35.6,31.25,22-05-2019,GMO,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Maharashtra,Jalana,Jalana,29.01,29.75,29.5,22-05-2019,NON-GMO,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Maharashtra,Jalgaon,Jalgaon,35.05,36.01,35.25,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Maharashtra,Mumbai,Mumbai,39,48,45,22-05-2019,GMO,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Odisha,Koraput,Jeypore(Kotpad),18,18,18,22-05-2019,ORGANIC,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Rajasthan,Jaipur,Jaipur (Grain),32,36,34,22-05-2019,ORGANIC,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Agra,Achnera,26.2,26.6,26.4,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Agra,Agra,25.1,25.5,25.3,22-05-2019,NON-GMO,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Allahabad,Ajuha,30.25,31,30.5,22-05-2019,CERTIFIED,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Ambedkarnagar,Akbarpur,33.4,34,33.7,22-05-2019,ORGANIC,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Aligarh,Aligarh,25,26,25.5,22-05-2019,ORGANIC,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Maharajganj,Anandnagar,30,32,31,22-05-2019,CERTIFIED,Warehouse,Seasonal,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Banda,Atarra,30,31,30.5,22-05-2019,ORGANIC,Warehouse,Emerging Markets,71570,Grade A
Gur(Jaggery),Uttar Pradesh,Auraiya,Auraiya,32.5,34,33.25,22-05-2019,NON-GMO,Warehouse,Seasonal,71570,Grade A
Hen,Odisha,Dhenkanal,Dhenkanal,130,150,140,22-05-2019,GMO,Warehouse,Seasonal,66894,Export
Hybrid+Cumbu,Tamil Nadu,Villupuram,Manalurpet,21.29,21.29,21.29,22-05-2019,GMO,Warehouse,Emerging Markets,61939,Grade B
Hybrid+Cumbu,Tamil Nadu,Villupuram,Thirukovilur,21.69,21.99,21.89,22-05-2019,ORGANIC,Warehouse,Seasonal,61939,Grade B
Hybrid+Cumbu,Tamil Nadu,Villupuram,Vikkiravandi,25,26.79,26.18,22-05-2019,GMO,Warehouse,Emerging Markets,61939,Grade B
Indian+Beans+(Seam),Gujarat,Surat,Surat,40,55,47.5,22-05-2019,GMO,Warehouse,Seasonal,47073,Export
Indian+Beans+(Seam),Jammu and Kashmir,Jammu,Akhnoor,30,35,32.5,22-05-2019,ORGANIC,Warehouse,Seasonal,47073,Export
Indian+Beans+(Seam),Kerala,Kasargod,Manjeswaram,70,80,75,22-05-2019,ORGANIC,Warehouse,Seasonal,47073,Export
Indian+Beans+(Seam),Kerala,Kottayam,Pampady,75,79,77,22-05-2019,NON-GMO,Warehouse,Seasonal,47073,Export
Indian+Beans+(Seam),Kerala,Ernakulam,Thrippunithura,85,95,90,22-05-2019,CERTIFIED,Warehouse,Seasonal,47073,Export
Indian+Beans+(Seam),Punjab,Sangrur,Lehra Gaga,35,35,35,22-05-2019,GMO,Warehouse,Emerging Markets,47073,Export
Indian+Beans+(Seam),Tripura,West District,Kamalghat,32,35,33,22-05-2019,CERTIFIED,Warehouse,Seasonal,47073,Export
Indian+Beans+(Seam),Uttar Pradesh,Kanpur,Jhijhank,8,8.5,8.25,22-05-2019,GMO,Warehouse,Emerging Markets,47073,Export
Isabgul+(Psyllium),Gujarat,Banaskanth,Amirgadh,81,89,85,22-05-2019,GMO,Warehouse,Emerging Markets,41785,Grade A
Isabgul+(Psyllium),Gujarat,Amreli,Amreli,83.05,83.05,83.05,22-05-2019,NON-GMO,Warehouse,Seasonal,41785,Grade A
Isabgul+(Psyllium),Gujarat,Mehsana,Becharaji,80,86.1,83.05,22-05-2019,ORGANIC,Warehouse,Emerging Markets,41785,Grade A
Isabgul+(Psyllium),Gujarat,Kachchh,Bhuj,80,92.5,86.25,22-05-2019,CERTIFIED,Warehouse,Seasonal,41785,Grade A
Isabgul+(Psyllium),Gujarat,Banaskanth,Dhanera,86.8,94.9,90.85,22-05-2019,NON-GMO,Warehouse,Seasonal,41785,Grade A
Isabgul+(Psyllium),Gujarat,Junagarh,Junagadh,82,87,85,22-05-2019,GMO,Warehouse,Emerging Markets,41785,Grade A
Isabgul+(Psyllium),Gujarat,Patan,Patan,74,77.5,75.75,22-05-2019,ORGANIC,Warehouse,Seasonal,41785,Grade A
Isabgul+(Psyllium),Gujarat,Patan,Radhanpur,72.5,94.5,85,22-05-2019,ORGANIC,Warehouse,Seasonal,41785,Grade A
Isabgul+(Psyllium),Gujarat,Mehsana,Unjha,90,108.25,94,22-05-2019,ORGANIC,Warehouse,Emerging Markets,41785,Grade A
Isabgul+(Psyllium),Madhya Pradesh,Mandsaur,Daloda,79,85,84,22-05-2019,GMO,Warehouse,Emerging Markets,41785,Grade A
Isabgul+(Psyllium),Madhya Pradesh,Neemuch,Neemuch,66,98,90,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,41785,Grade A
Jack+Fruit,Haryana,Faridabad,Ballabhgarh,14,17,15,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Madhya Pradesh,Harda,Harda(F&V),14,16,15,22-05-2019,ORGANIC,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Maharashtra,Pune,Pune,5,15,10,22-05-2019,GMO,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Ambedkarnagar,Akbarpur,17.5,18.5,18,22-05-2019,GMO,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Unnao,Bangarmau,15,16,15.5,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Bareilly,Bareilly,17.5,18,17.7,22-05-2019,NON-GMO,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Mainpuri,Bewar,18,19.6,19,22-05-2019,CERTIFIED,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Etah,Etah,20,22,21,22-05-2019,GMO,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Faizabad,Faizabad,17.8,18.75,18,22-05-2019,NON-GMO,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Farukhabad,Farukhabad,18,21,20,22-05-2019,ORGANIC,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Gorakhpur,Gorakhpur,15.65,16.85,16.15,22-05-2019,ORGANIC,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Jalaun (Orai),Jalaun,15.4,16,16,22-05-2019,GMO,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Kannuj,Kannauj,14.5,15.5,15,22-05-2019,ORGANIC,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,7,8.5,7.5,22-05-2019,ORGANIC,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,13,14,13.65,22-05-2019,GMO,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Lucknow,Lucknow,13,14.5,14,22-05-2019,ORGANIC,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Mainpuri,Mainpuri,24.3,26.3,25.3,22-05-2019,ORGANIC,Warehouse,Seasonal,90577,Grade C
Jack+Fruit,Uttar Pradesh,Lakhimpur,Paliakala,14.6,15.3,14.9,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Ghazipur,Saidpur,17.7,18.7,18.2,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,90577,Grade C
Jack+Fruit,Uttar Pradesh,Sultanpur,Sultanpur,15,17,16,22-05-2019,ORGANIC,Warehouse,Emerging Markets,90577,Grade C
Jamun(Narale+Hannu),Maharashtra,Pune,Pune,50,120,80,22-05-2019,ORGANIC,Warehouse,Seasonal,66356,Export
Jamun(Narale+Hannu),NCT of Delhi,Delhi,Azadpur,30,150,75,22-05-2019,GMO,Warehouse,Emerging Markets,66356,Export
Jowar(Sorghum),Andhra Pradesh,Kurnool,Banaganapalli,20,21,20.5,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Bhavnagar,Bhavnagar,32.65,32.65,32.65,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Bhavnagar,Botad,22.05,31.7,26.9,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Bharuch,Jambusar,17,21,19,22-05-2019,ORGANIC,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Bharuch,Jambusar(Kaavi),18,22,20,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Junagarh,Junagadh,18.2,27.5,25,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Mehsana,Kadi,31.5,32,31.75,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Gandhinagar,Mansa,29.25,43.25,30.95,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Porbandar,Porbandar,0,26.75,26.75,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Rajkot,Rajkot,28.1,31.9,30,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Amreli,Rajula,23.75,32.5,28.13,22-05-2019,ORGANIC,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Amreli,Savarkundla,17.5,26.25,21.88,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Gujarat,Mehsana,Visnagar,26,47.5,36.75,22-05-2019,ORGANIC,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Bangalore,Bangalore,23,28,25.5,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Bidar,Basava Kalayana,30,34,32,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Bellary,Bellary,20.18,26.56,23.35,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Bidar,Bidar,32,40,35,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Dharwad,Dharwar,27,27,27,22-05-2019,CERTIFIED,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Gadag,Gadag,21,29.39,24.15,22-05-2019,NON-GMO,Dry Storage,Low,46950,Grade A
Jowar(Sorghum),Karnataka,Raichur,Manvi,10.5,10.5,10.5,22-05-2019,ORGANIC,Dry Storage,Low,46950,Grade A
Jute,Assam,Nagaon,Dhing,32.5,40,35,22-05-2019,NON-GMO,Warehouse,Emerging Markets,88696,Grade B
Jute,Assam,Dhubri,Gauripur,34,38,35,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,88696,Grade B
Jute,West Bengal,Coochbehar,Baxirhat,44,46,45.5,22-05-2019,GMO,Warehouse,Emerging Markets,88696,Grade B
Jute,West Bengal,Murshidabad,Beldanga,41.5,42.2,42,22-05-2019,GMO,Warehouse,Emerging Markets,88696,Grade B
Jute,West Bengal,Medinipur(W),Ghatal,39,41,40,22-05-2019,ORGANIC,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Uttar Dinajpur,Islampur,41,43,42,22-05-2019,NON-GMO,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Murshidabad,Jiaganj,42.6,43.2,42.9,22-05-2019,GMO,Warehouse,Emerging Markets,88696,Grade B
Jute,West Bengal,Uttar Dinajpur,Kaliaganj,40,42,41,22-05-2019,CERTIFIED,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Burdwan,Kalna,42,42,42,22-05-2019,ORGANIC,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Murshidabad,Kasimbazar,41.5,42.6,42,22-05-2019,CERTIFIED,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Burdwan,Katwa,41,43,42,22-05-2019,NON-GMO,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Murshidabad,Lalbagh,42.6,43,42.8,22-05-2019,ORGANIC,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Nadia,Nadia,41,42.5,42,22-05-2019,ORGANIC,Warehouse,Seasonal,88696,Grade B
Jute,West Bengal,Uttar Dinajpur,Raiganj,40,42,41,22-05-2019,ORGANIC,Warehouse,Emerging Markets,88696,Grade B
Jute,West Bengal,Malda,Samsi,40.5,41.5,41,22-05-2019,NON-GMO,Warehouse,Emerging Markets,88696,Grade B
Jute,West Bengal,Coochbehar,Toofanganj,44,46,45.5,22-05-2019,NON-GMO,Warehouse,Seasonal,88696,Grade B
Karbuja(Musk+Melon),Haryana,Faridabad,Ballabhgarh,19,22,20,22-05-2019,GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Haryana,Hissar,Barwala(Hisar),14,15,15,22-05-2019,NON-GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Haryana,Kaithal,Cheeka,10,11,11,22-05-2019,NON-GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Haryana,Yamuna Nagar,Chhachrauli,12.2,12.2,12.2,22-05-2019,ORGANIC,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Haryana,Faridabad,Faridabad,15,20,17.5,22-05-2019,NON-GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Haryana,Fatehabad,Fatehabad,12,15,15,22-05-2019,GMO,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Haryana,Sonipat,Ganaur,18,25,22,22-05-2019,ORGANIC,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Haryana,Mahendragarh-Narnaul,Mohindergarh,12,16,15,22-05-2019,ORGANIC,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Haryana,Yamuna Nagar,Radaur,8,12,10,22-05-2019,GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Chamba,Chamba,16,40,28,22-05-2019,GMO,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Hamirpur,Hamirpur,15,16,16,22-05-2019,NON-GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Kangra,Kangra,12,20,20,22-05-2019,CERTIFIED,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Kangra,Kangra(Baijnath),25,30,30,22-05-2019,NON-GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Kangra,Kangra(Jassour),9,10,9.5,22-05-2019,GMO,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Kullu,Kullu,25,30,27,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Mandi,Mandi(Mandi),10,40,18,22-05-2019,GMO,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Sirmore,Nahan,11,12,11.5,22-05-2019,NON-GMO,Warehouse,Emerging Markets,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Kangra,Palampur,14,18,16,22-05-2019,NON-GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Sirmore,Paonta Sahib,12,15,14,22-05-2019,GMO,Warehouse,Seasonal,88928,Grade C
Karbuja(Musk+Melon),Himachal Pradesh,Solan,Solan,12,15,14,22-05-2019,GMO,Warehouse,Emerging Markets,88928,Grade C
Knool+Khol,Jammu and Kashmir,Jammu,Akhnoor,10,11,10.5,22-05-2019,CERTIFIED,Warehouse,Seasonal,98870,Grade B
Knool+Khol,Jammu and Kashmir,Srinagar,Parimpore,20,22,21,22-05-2019,CERTIFIED,Warehouse,Emerging Markets,98870,Grade B
Knool+Khol,Karnataka,Chikmagalur,Chikkamagalore,12.06,12.06,12.06,22-05-2019,GMO,Warehouse,Seasonal,98870,Grade B
Knool+Khol,Karnataka,Kolar,Kolar,10,15,13,22-05-2019,ORGANIC,Warehouse,Emerging Markets,98870,Grade B
Kulthi(Horse+Gram),Gujarat,Junagarh,Junagadh,35,46.65,44.5,22-05-2019,CERTIFIED,Warehouse,Seasonal,43538,Export
Kulthi(Horse+Gram),Gujarat,Junagarh,Visavadar,40.9,43.6,42.25,22-05-2019,ORGANIC,Warehouse,Emerging Markets,43538,Export
Kulthi(Horse+Gram),Karnataka,Bangalore,Bangalore,36,40,38,22-05-2019,ORGANIC,Warehouse,Seasonal,43538,Export
Kulthi(Horse+Gram),Tamil Nadu,Villupuram,Sangarapuram,17.99,17.99,17.99,22-05-2019,NON-GMO,Warehouse,Seasonal,43538,Export
Kulthi(Horse+Gram),Tamil Nadu,Villupuram,Tindivanam,28.89,32.39,30.64,22-05-2019,GMO,Warehouse,Emerging Markets,43538,Export
Lak(Teora),Chattisgarh,Rajnandgaon,Dongargarh,30,32,31,22-05-2019,NON-GMO,Warehouse,Seasonal,91411,Premium
Leafy+Vegetable,Gujarat,Vadodara(Baroda),Padra,5,10,7.5,22-05-2019,CERTIFIED,Warehouse,Seasonal,18286,Grade A
Leafy+Vegetable,Nagaland,Dimapur,Dimapur,28,33,31,22-05-2019,NON-GMO,Warehouse,Emerging Markets,18286,Grade A
Leafy+Vegetable,Odisha,Mayurbhanja,Betnoti,10,15,12,22-05-2019,ORGANIC,Warehouse,Seasonal,18286,Grade A
Leafy+Vegetable,Odisha,Dhenkanal,Dhenkanal,10,12,10,22-05-2019,CERTIFIED,Warehouse,Seasonal,18286,Grade A
Leafy+Vegetable,Punjab,Sangrur,Sangrur,10,10,10,22-05-2019,GMO,Warehouse,Seasonal,18286,Grade A
Lemon,Chattisgarh,Durg,Durg,60,70,65,22-05-2019,ORGANIC,Cold Storage,High,28728,Grade B
Lemon,Chattisgarh,Rajnandgaon,Rajnandgaon,35,35,35,22-05-2019,CERTIFIED,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Ahmedabad,Ahmedabad,15,60,40,22-05-2019,NON-GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Bharuch,Ankleshwar,36.5,47.75,45,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Bharuch,Bharuch,40,55,50,22-05-2019,NON-GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Bhavnagar,Bhavnagar,40,50,45,22-05-2019,NON-GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Dahod,Dahod(Veg. Market),40,65,60,22-05-2019,ORGANIC,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Amreli,Damnagar,87,96,91,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Ahmedabad,Dholka(Koth),25,28,27,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Vadodara(Baroda),Padra,40,55,47.5,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Surat,Surat,15,75,45,22-05-2019,NON-GMO,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Junagarh,Talalagir,70,80,75,22-05-2019,CERTIFIED,Cold Storage,High,28728,Grade B
Lemon,Gujarat,Morbi,Vankaner(Sub yard),50,60,55,22-05-2019,NON-GMO,Cold Storage,High,28728,Grade B
Lemon,Haryana,Hissar,Barwala(Hisar),50,50,50,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Haryana,Kaithal,Cheeka,6,6,6,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Haryana,Fatehabad,Fatehabad,40,45,42,22-05-2019,CERTIFIED,Cold Storage,High,28728,Grade B
Lemon,Haryana,Sonipat,Ganaur,40,52,45,22-05-2019,GMO,Cold Storage,High,28728,Grade B
Lemon,Haryana,Sonipat,Gohana,35,40,35,22-05-2019,ORGANIC,Cold Storage,High,28728,Grade B
Lemon,Haryana,Sirsa,kalanwali,35,35,35,22-05-2019,ORGANIC,Cold Storage,High,28728,Grade B
Lemon,Haryana,Rohtak,Meham,50,50,50,22-05-2019,ORGANIC,Cold Storage,High,28728,Grade B
Lime,Himachal Pradesh,Chamba,Chamba,49,51,50,22-05-2019,NON-GMO,Cold Storage,Moderate,23640,Grade C
